Machine,Status,Start_DTTM,Stop_DTTM,Duration,error_code,error_name,stopped_reason
OB1F_FICO#10,Stop,8/10/2021 13:05,8/10/2021 13:05,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 13:05,8/10/2021 13:09,4,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 13:09,8/10/2021 13:09,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 13:09,8/10/2021 13:10,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:10,8/10/2021 13:10,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 13:10,8/10/2021 13:12,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:12,8/10/2021 13:12,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 13:12,8/10/2021 13:15,3,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:15,8/10/2021 13:15,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 13:15,8/10/2021 13:19,4,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:19,8/10/2021 13:19,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 13:19,8/10/2021 13:23,4,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:23,8/10/2021 13:23,1,11.0,LEADFRAME STUCK AT INFEED LOAD UNIT: 1S28,Auto
OB1F_FICO#10,Run,8/10/2021 13:23,8/10/2021 13:23,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:23,8/10/2021 13:24,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 13:24,8/10/2021 13:26,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:26,8/10/2021 13:27,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 13:28,8/10/2021 13:34,6,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:34,8/10/2021 13:34,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 13:34,8/10/2021 13:37,3,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:37,8/10/2021 13:38,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 13:38,8/10/2021 13:39,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:39,8/10/2021 13:39,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 13:39,8/10/2021 13:41,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:41,8/10/2021 13:41,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 13:41,8/10/2021 13:52,11,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:52,8/10/2021 13:52,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 13:52,8/10/2021 13:52,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 13:52,8/10/2021 13:55,3,73.0,SAFETY-PIN ERROR PRESS2: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 13:56,8/10/2021 13:56,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 13:56,8/10/2021 13:56,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 13:56,8/10/2021 13:56,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 13:56,8/10/2021 13:56,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 15:33,8/10/2021 15:35,2,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 15:35,8/10/2021 15:35,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 15:36,8/10/2021 15:36,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 15:36,8/10/2021 15:37,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 15:37,8/10/2021 15:41,4,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 15:41,8/10/2021 15:42,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 15:58,8/10/2021 16:00,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:00,8/10/2021 16:01,1,24.0,LEADFRAME NOT PICKED UP BY VACUUMHEAD OFFL UNIT: 1S22,Auto
OB1F_FICO#10,Run,8/10/2021 16:01,8/10/2021 16:02,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:02,8/10/2021 16:02,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 16:02,8/10/2021 16:03,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:03,8/10/2021 16:04,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:04,8/10/2021 16:04,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:04,8/10/2021 16:08,4,24.0,LEADFRAME NOT PICKED UP BY VACUUMHEAD OFFL UNIT: 1S22,Auto
OB1F_FICO#10,Run,8/10/2021 16:08,8/10/2021 16:09,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:09,8/10/2021 16:09,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 16:09,8/10/2021 16:10,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:10,8/10/2021 16:10,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:10,8/10/2021 16:10,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:10,8/10/2021 16:11,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:11,8/10/2021 16:11,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 16:11,8/10/2021 16:11,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 16:12,8/10/2021 16:12,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 16:12,8/10/2021 16:12,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 16:12,8/10/2021 16:12,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:12,8/10/2021 16:13,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:13,8/10/2021 16:13,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:13,8/10/2021 16:13,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:14,8/10/2021 16:14,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:14,8/10/2021 16:14,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:14,8/10/2021 16:14,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:14,8/10/2021 16:15,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:15,8/10/2021 16:15,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:15,8/10/2021 16:19,4,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:19,8/10/2021 16:19,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:19,8/10/2021 16:19,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:19,8/10/2021 16:20,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:20,8/10/2021 16:20,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 16:20,8/10/2021 16:21,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:21,8/10/2021 16:21,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:21,8/10/2021 16:21,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:21,8/10/2021 16:22,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:36,8/10/2021 16:36,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 16:36,8/10/2021 16:36,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 16:38,8/10/2021 16:39,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 16:39,8/10/2021 16:39,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 16:40,8/10/2021 16:40,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:40,8/10/2021 16:40,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:40,8/10/2021 16:41,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:41,8/10/2021 16:41,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:41,8/10/2021 16:41,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:41,8/10/2021 16:41,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:41,8/10/2021 16:41,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:41,8/10/2021 16:42,1,24.0,LEADFRAME NOT PICKED UP BY VACUUMHEAD OFFL UNIT: 1S22,Auto
OB1F_FICO#10,Run,8/10/2021 16:42,8/10/2021 16:42,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:42,8/10/2021 16:42,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:42,8/10/2021 16:43,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:43,8/10/2021 16:43,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:43,8/10/2021 16:43,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:43,8/10/2021 16:43,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:43,8/10/2021 16:44,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 16:44,8/10/2021 16:44,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 16:55,8/10/2021 16:56,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:56,8/10/2021 16:56,1,24.0,LEADFRAME NOT PICKED UP BY VACUUMHEAD OFFL UNIT: 1S22,Auto
OB1F_FICO#10,Run,8/10/2021 16:56,8/10/2021 16:56,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:56,8/10/2021 16:56,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:56,8/10/2021 16:56,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 16:56,8/10/2021 16:56,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 16:57,8/10/2021 16:58,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 16:58,8/10/2021 16:58,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 16:58,8/10/2021 16:58,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:58,8/10/2021 16:58,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:58,8/10/2021 16:59,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:59,8/10/2021 16:59,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:59,8/10/2021 16:59,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 16:59,8/10/2021 16:59,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 16:59,8/10/2021 17:00,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:00,8/10/2021 17:00,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 17:00,8/10/2021 17:00,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:00,8/10/2021 17:00,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 17:00,8/10/2021 17:00,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:00,8/10/2021 17:00,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 17:00,8/10/2021 17:01,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 17:01,8/10/2021 17:01,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 17:01,8/10/2021 17:01,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:01,8/10/2021 17:01,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:01,8/10/2021 17:01,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:01,8/10/2021 17:01,1,24.0,LEADFRAME NOT PICKED UP BY VACUUMHEAD OFFL UNIT: 1S22,Auto
OB1F_FICO#10,Run,8/10/2021 17:01,8/10/2021 17:02,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:02,8/10/2021 17:02,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 17:02,8/10/2021 17:02,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:02,8/10/2021 17:02,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 17:02,8/10/2021 17:02,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:02,8/10/2021 17:04,2,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 17:04,8/10/2021 17:04,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:04,8/10/2021 17:04,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 17:04,8/10/2021 17:05,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:05,8/10/2021 17:05,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:05,8/10/2021 17:05,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 17:05,8/10/2021 17:05,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 17:05,8/10/2021 17:05,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:05,8/10/2021 17:06,1,73.0,SAFETY-PIN ERROR PRESS1: 2S12,Auto
OB1F_FICO#10,Run,8/10/2021 17:06,8/10/2021 17:07,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:07,8/10/2021 17:07,1,24.0,LEADFRAME NOT PICKED UP BY VACUUMHEAD OFFL UNIT: 1S22,Auto
OB1F_FICO#10,Run,8/10/2021 17:07,8/10/2021 17:07,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 17:07,8/10/2021 17:07,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 17:10,8/10/2021 17:11,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 17:11,8/10/2021 17:11,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 17:11,8/10/2021 17:13,2,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 17:13,8/10/2021 17:13,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 17:13,8/10/2021 17:13,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:13,8/10/2021 17:14,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:14,8/10/2021 17:16,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:16,8/10/2021 17:16,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:16,8/10/2021 17:18,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:18,8/10/2021 17:19,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:19,8/10/2021 17:19,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:19,8/10/2021 17:20,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:20,8/10/2021 17:22,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:22,8/10/2021 17:22,1,45.0,FRAME INSPECTION FAILED PRESS1: VISION INFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:22,8/10/2021 17:25,3,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:25,8/10/2021 17:25,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:25,8/10/2021 17:28,3,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:28,8/10/2021 17:28,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:28,8/10/2021 17:29,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:29,8/10/2021 17:29,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:29,8/10/2021 17:29,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:29,8/10/2021 17:30,1,70.0,COVER NOT CLOSED OR NOT LOCKED\ PRESS2,Auto
OB1F_FICO#10,Run,8/10/2021 17:34,8/10/2021 17:35,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 17:35,8/10/2021 17:35,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 17:36,8/10/2021 17:37,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:37,8/10/2021 17:37,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:37,8/10/2021 17:39,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:39,8/10/2021 17:39,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:39,8/10/2021 17:40,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:40,8/10/2021 17:40,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:40,8/10/2021 17:41,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:41,8/10/2021 17:41,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:41,8/10/2021 17:42,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:42,8/10/2021 17:42,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:42,8/10/2021 17:44,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:44,8/10/2021 17:44,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:44,8/10/2021 17:47,3,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:47,8/10/2021 17:48,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:48,8/10/2021 17:49,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:49,8/10/2021 17:49,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:49,8/10/2021 17:50,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:50,8/10/2021 17:50,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:50,8/10/2021 17:51,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:51,8/10/2021 17:51,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:51,8/10/2021 17:52,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:52,8/10/2021 17:52,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:52,8/10/2021 17:53,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:53,8/10/2021 17:53,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:53,8/10/2021 17:54,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:54,8/10/2021 17:54,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:54,8/10/2021 17:55,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:55,8/10/2021 17:56,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:56,8/10/2021 17:56,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:56,8/10/2021 17:56,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 17:56,8/10/2021 17:58,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 17:58,8/10/2021 17:58,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 18:00,8/10/2021 18:03,3,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 18:03,8/10/2021 18:03,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 18:03,8/10/2021 18:03,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 18:03,8/10/2021 18:04,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 18:04,8/10/2021 18:05,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 18:05,8/10/2021 18:05,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 18:05,8/10/2021 18:07,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 18:07,8/10/2021 18:08,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 18:08,8/10/2021 18:16,8,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 18:16,8/10/2021 18:16,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 19:19,8/10/2021 19:20,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 19:20,8/10/2021 19:20,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 19:20,8/10/2021 19:21,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 19:21,8/10/2021 19:21,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 19:22,8/10/2021 19:22,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 19:22,8/10/2021 19:22,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 19:24,8/10/2021 19:25,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 19:25,8/10/2021 19:25,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 19:25,8/10/2021 19:26,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 19:26,8/10/2021 19:26,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 19:26,8/10/2021 19:26,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 19:26,8/10/2021 19:26,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 19:56,8/10/2021 19:57,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 19:57,8/10/2021 19:58,1,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#10,Run,8/10/2021 19:59,8/10/2021 19:59,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 19:59,8/10/2021 19:59,1,46.0,FRAME INSPECTION FAILED PRESS2: VISION OUTFEED,Auto
OB1F_FICO#10,Run,8/10/2021 20:06,8/10/2021 20:10,4,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 20:10,8/10/2021 20:12,2,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#10,Run,8/10/2021 20:13,8/10/2021 20:13,1,NA,NA,MA
OB1F_FICO#10,Stop,8/10/2021 20:13,8/10/2021 20:13,1,MA,MA,MA
OB1F_FICO#10,Run,8/10/2021 20:14,8/10/2021 20:16,2,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 20:16,8/10/2021 20:17,1,193.0,OFFLOAD HEAD NOT DOWN SEPARATOR,Auto
OB1F_FICO#10,Run,8/10/2021 20:17,8/10/2021 20:17,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 20:17,8/10/2021 20:18,1,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#10,Run,8/10/2021 20:18,8/10/2021 20:23,5,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 20:23,8/10/2021 20:26,3,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#10,Run,8/10/2021 20:27,8/10/2021 20:28,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 20:28,8/10/2021 20:34,6,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#10,Run,8/10/2021 20:35,8/10/2021 20:36,1,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 20:36,8/10/2021 20:43,7,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#10,Run,8/10/2021 20:44,8/10/2021 20:47,3,NA,NA,NA
OB1F_FICO#10,Stop,8/10/2021 20:47,8/10/2021 20:54,7,200.0,OFFLOAD HEAD PUSHER BLOCKED SEPARATOR,Auto
OB1F_FICO#10,Run,8/10/2021 21:01,8/10/2021 21:01,1,NA,NA,NA
